QMS Diversified Global Macro Strategy,,,,,,,,
2014-06-03 00:00:00,-0.00613053,,,,,,,
2014-06-04 00:00:00,-0.001857956,,,,,,,
2014-06-05 00:00:00,0.004857789,,,,,,,
2014-06-06 00:00:00,0.006724142,,,,,,,
2014-06-09 00:00:00,-0.006640386,,,,,,,
2014-06-10 00:00:00,-0.003120365,,,,,,,
2014-06-11 00:00:00,-0.0062909,,,,,,,
2014-06-12 00:00:00,0.005415582,,,,,,,
2014-06-13 00:00:00,-0.001793022,,,,,,,
2014-06-16 00:00:00,-0.004667604,,,,,,,
2014-06-17 00:00:00,-0.001140098,,,,,,,
2014-06-18 00:00:00,0.003519497,,,,,,,
2014-06-19 00:00:00,0.002150187,,,,,,,
2014-06-20 00:00:00,0.004543321,,,,,,,
2014-06-23 00:00:00,-0.002197034,,,,,,,
2014-06-24 00:00:00,0.005615457,,,,,,,
2014-06-25 00:00:00,0.001902804,,,,,,,
2014-06-26 00:00:00,-0.005301673,,,,,,,
2014-06-27 00:00:00,-0.000508975,,,,,,,
2014-06-30 00:00:00,-0.008155481,,,,,,,
2014-07-01 00:00:00,-0.003047938,,,,,,,
2014-07-02 00:00:00,-0.011027389,,,,,,,
2014-07-03 00:00:00,0.005105592,,,,,,,
2014-07-04 00:00:00,-0.007911807,,,,,,,
2014-07-07 00:00:00,0.001747955,,,,,,,
2014-07-08 00:00:00,-0.006874937,,,,,,,
2014-07-09 00:00:00,0.014092776,,,,,,,
2014-07-10 00:00:00,-0.013975191,,,,,,,
2014-07-11 00:00:00,0.002239407,,,,,,,
2014-07-14 00:00:00,0.002792967,,,,,,,
2014-07-15 00:00:00,-0.011997884,,,,,,,
2014-07-16 00:00:00,0.006410239,,,,,,,
2014-07-17 00:00:00,-0.007063857,,,,,,,
2014-07-18 00:00:00,0.008440362,,,,,,,
2014-07-21 00:00:00,-0.006123076,,,,,,,
2014-07-22 00:00:00,0.009513856,,,,,,,
2014-07-23 00:00:00,0.005483419,,,,,,,
2014-07-24 00:00:00,-0.004177265,,,,,,,
2014-07-25 00:00:00,-0.019895064,,,,,,,
2014-07-28 00:00:00,0.001444405,,,,,,,
2014-07-29 00:00:00,0.00261624,,,,,,,
2014-07-30 00:00:00,-0.017755665,,,,,,,
2014-07-31 00:00:00,-0.020748534,,,,,,,
2014-08-01 00:00:00,0.001989319,,,,,,,
2014-08-04 00:00:00,-0.000632642,,,,,,,
2014-08-05 00:00:00,-0.00934095,,,,,,,
2014-08-06 00:00:00,-0.00298957,,,,,,,
2014-08-07 00:00:00,-0.000530668,,,,,,,
2014-08-08 00:00:00,0.022050815,,,,,,,
2014-08-11 00:00:00,0.004923963,,,,,,,
2014-08-12 00:00:00,-0.00747824,,,,,,,
2014-08-13 00:00:00,0.016111419,,,,,,,
2014-08-14 00:00:00,0.00989202,,,,,,,
2014-08-15 00:00:00,-0.004990518,,,,,,,
2014-08-18 00:00:00,0.01210283,,,,,,,
2014-08-19 00:00:00,-0.002889252,,,,,,,
2014-08-20 00:00:00,-0.007994925,,,,,,,
2014-08-21 00:00:00,0.005123611,,,,,,,
2014-08-22 00:00:00,0.002591254,,,,,,,
2014-08-25 00:00:00,0.007246703,,,,,,,
2014-08-26 00:00:00,0.009571143,,,,,,,
2014-08-27 00:00:00,0.008038178,,,,,,,
2014-08-28 00:00:00,0.000270899,,,,,,,
2014-08-29 00:00:00,0.002506617,,,,,,,
2014-09-01 00:00:00,0.005607049,,,,,,,
2014-09-02 00:00:00,-0.006244088,,,,,,,
2014-09-03 00:00:00,0.008184901,,,,,,,
2014-09-04 00:00:00,0.012214336,,,,,,,
2014-09-05 00:00:00,0.004807787,,,,,,,
2014-09-08 00:00:00,0.005777795,,,,,,,
2014-09-09 00:00:00,-0.011237467,,,,,,,
2014-09-10 00:00:00,0.009783002,,,,,,,
2014-09-11 00:00:00,-0.010125912,,,,,,,
2014-09-12 00:00:00,-0.011297896,,,,,,,
2014-09-15 00:00:00,0.000961984,,,,,,,
2014-09-16 00:00:00,0.003880686,,,,,,,
2014-09-17 00:00:00,0.016497192,,,,,,,
2014-09-18 00:00:00,0.00971079,,,,,,,
2014-09-19 00:00:00,0.022305923,,,,,,,
2014-09-22 00:00:00,0.004357729,,,,,,,
2014-09-23 00:00:00,9.25853E-05,,,,,,,
2014-09-24 00:00:00,-0.003552395,,,,,,,
2014-09-25 00:00:00,0.00337525,,,,,,,
2014-09-26 00:00:00,-0.003560579,,,,,,,
2014-09-29 00:00:00,-0.006661943,,,,,,,
2014-09-30 00:00:00,0.005474105,,,,,,,
2014-10-01 00:00:00,0.004472043,,,,,,,
2014-10-02 00:00:00,-0.021293993,,,,,,,
2014-10-03 00:00:00,0.012615962,,,,,,,
2014-10-06 00:00:00,-0.015558701,,,,,,,
2014-10-07 00:00:00,-0.009749211,,,,,,,
2014-10-08 00:00:00,-0.004338414,,,,,,,
2014-10-09 00:00:00,0.0125482,,,,,,,
2014-10-10 00:00:00,-0.001699073,,,,,,,
2014-10-13 00:00:00,-0.017799863,,,,,,,
2014-10-14 00:00:00,0.018189998,,,,,,,
2014-10-15 00:00:00,-0.002754513,,,,,,,
2014-10-16 00:00:00,-0.008245448,,,,,,,
2014-10-17 00:00:00,0.021014466,,,,,,,
2014-10-20 00:00:00,-0.00737227,,,,,,,
2014-10-21 00:00:00,0.011084873,,,,,,,
2014-10-22 00:00:00,0.005224073,,,,,,,
2014-10-23 00:00:00,-0.00811203,,,,,,,
2014-10-24 00:00:00,0.001209139,,,,,,,
2014-10-27 00:00:00,0.009390852,,,,,,,
2014-10-28 00:00:00,-0.004875166,,,,,,,
2014-10-29 00:00:00,-6.03753E-05,,,,,,,
2014-10-30 00:00:00,0.00214192,,,,,,,
2014-10-31 00:00:00,0.018494672,,,,,,,
2014-11-03 00:00:00,0.004266937,,,,,,,
2014-11-04 00:00:00,0.007068294,,,,,,,
2014-11-05 00:00:00,0.006813918,,,,,,,
2014-11-06 00:00:00,0.010552954,,,,,,,
2014-11-07 00:00:00,-0.001813925,,,,,,,
2014-11-10 00:00:00,-0.001054205,,,,,,,
2014-11-11 00:00:00,-0.005315195,,,,,,,
2014-11-12 00:00:00,-0.000527881,,,,,,,
2014-11-13 00:00:00,0.011721289,,,,,,,
2014-11-14 00:00:00,-0.001764581,,,,,,,
2014-11-17 00:00:00,0.002213699,,,,,,,
2014-11-18 00:00:00,-0.005802605,,,,,,,
2014-11-19 00:00:00,9.45759E-05,,,,,,,
2014-11-20 00:00:00,0.005207317,,,,,,,
2014-11-21 00:00:00,0.012191746,,,,,,,
2014-11-24 00:00:00,-0.004199506,,,,,,,
2014-11-25 00:00:00,0.007509281,,,,,,,
2014-11-26 00:00:00,-0.000246928,,,,,,,
2014-11-27 00:00:00,0.006776669,,,,,,,
2014-11-28 00:00:00,0.005510378,,,,,,,
2014-12-01 00:00:00,-0.009625542,,,,,,,
2014-12-02 00:00:00,0.016271668,,,,,,,
2014-12-03 00:00:00,0.008472358,,,,,,,
2014-12-04 00:00:00,-0.000147035,,,,,,,
2014-12-05 00:00:00,0.001170386,,,,,,,
2014-12-08 00:00:00,0.010771114,,,,,,,
2014-12-09 00:00:00,0.004820016,,,,,,,
2014-12-10 00:00:00,0.001051864,,,,,,,
2014-12-11 00:00:00,-0.001867533,,,,,,,
2014-12-12 00:00:00,0.015601631,,,,,,,
2014-12-15 00:00:00,0.009082379,,,,,,,
2014-12-16 00:00:00,-0.008032159,,,,,,,
2014-12-17 00:00:00,-0.004521103,,,,,,,
2014-12-18 00:00:00,0.011482118,,,,,,,
2014-12-19 00:00:00,0.019186597,,,,,,,
2014-12-22 00:00:00,-3.71198E-05,,,,,,,
2014-12-23 00:00:00,-0.011816438,,,,,,,
2014-12-24 00:00:00,0.010219149,,,,,,,
2014-12-26 00:00:00,0.005350173,,,,,,,
2014-12-29 00:00:00,0.013741548,,,,,,,
2014-12-30 00:00:00,-0.009181465,,,,,,,
2014-12-31 00:00:00,0.005281033,,,,,,,
2015-01-02 00:00:00,0.019024427,,,,,,,
2015-01-05 00:00:00,0.01125617,,,,,,,
2015-01-06 00:00:00,0.017076875,,,,,,,
2015-01-07 00:00:00,0.000317288,,,,,,,
2015-01-08 00:00:00,0.009537906,,,,,,,
2015-01-09 00:00:00,-0.001153282,,,,,,,
2015-01-12 00:00:00,0.010540448,,,,,,,
2015-01-13 00:00:00,0.002784117,,,,,,,
2015-01-14 00:00:00,-0.007756663,,,,,,,
2015-01-15 00:00:00,0.015860177,,,,,,,
2015-01-16 00:00:00,-0.007342459,,,,,,,
2015-01-19 00:00:00,0.006976779,,,,,,,
2015-01-20 00:00:00,0.000673058,,,,,,,
2015-01-21 00:00:00,-0.013586809,,,,,,,
2015-01-22 00:00:00,0.004005614,,,,,,,
2015-01-23 00:00:00,0.025730829,,,,,,,
2015-01-26 00:00:00,-0.002570024,,,,,,,
2015-01-27 00:00:00,-0.014674612,,,,,,,
2015-01-28 00:00:00,0.011151084,,,,,,,
2015-01-29 00:00:00,0.000106313,,,,,,,
2015-01-30 00:00:00,0.004607691,,,,,,,
2015-02-02 00:00:00,-0.007232548,,,,,,,
2015-02-03 00:00:00,-0.02250016,,,,,,,
2015-02-04 00:00:00,0.011883963,,,,,,,
2015-02-05 00:00:00,-0.008060655,,,,,,,
2015-02-06 00:00:00,-0.002992546,,,,,,,
2015-02-09 00:00:00,0.001170718,,,,,,,
2015-02-10 00:00:00,-0.001468954,,,,,,,
2015-02-11 00:00:00,0.003306969,,,,,,,
2015-02-12 00:00:00,0.004080042,,,,,,,
2015-02-13 00:00:00,-0.001526397,,,,,,,
2015-02-16 00:00:00,0.002650056,,,,,,,
2015-02-17 00:00:00,-0.001162547,,,,,,,
2015-02-18 00:00:00,0.006509722,,,,,,,
2015-02-19 00:00:00,0.003846762,,,,,,,
2015-02-20 00:00:00,0.001099981,,,,,,,
2015-02-23 00:00:00,0.010625864,,,,,,,
2015-02-24 00:00:00,-0.000322562,,,,,,,
2015-02-25 00:00:00,-0.000435496,,,,,,,
2015-02-26 00:00:00,0.012519537,,,,,,,
2015-02-27 00:00:00,-0.005066156,,,,,,,
2015-03-02 00:00:00,-0.001259195,,,,,,,
2015-03-03 00:00:00,-0.003530497,,,,,,,
2015-03-04 00:00:00,0.009107114,,,,,,,
2015-03-05 00:00:00,-0.00203326,,,,,,,
2015-03-06 00:00:00,0.006974834,,,,,,,
2015-03-09 00:00:00,0.00947346,,,,,,,
2015-03-10 00:00:00,-0.003380578,,,,,,,
2015-03-11 00:00:00,0.006287083,,,,,,,
2015-03-12 00:00:00,-0.001817226,,,,,,,
2015-03-13 00:00:00,0.009555148,,,,,,,
2015-03-16 00:00:00,-0.001760043,,,,,,,
2015-03-17 00:00:00,-0.002355068,,,,,,,
2015-03-18 00:00:00,0.007390557,,,,,,,
2015-03-19 00:00:00,-0.000949899,,,,,,,
2015-03-20 00:00:00,0.008904692,,,,,,,
2015-03-23 00:00:00,-0.003557446,,,,,,,
2015-03-24 00:00:00,0.002775906,,,,,,,
2015-03-25 00:00:00,-0.009988052,,,,,,,
2015-03-26 00:00:00,-0.000419222,,,,,,,
2015-03-27 00:00:00,0.001564739,,,,,,,
2015-03-30 00:00:00,0.001770737,,,,,,,
2015-03-31 00:00:00,-0.001810698,,,,,,,
2015-04-01 00:00:00,0.005079859,,,,,,,
2015-04-02 00:00:00,0.002367461,,,,,,,
2015-04-03 00:00:00,0.005548429,,,,,,,
2015-04-06 00:00:00,-0.009038994,,,,,,,
2015-04-07 00:00:00,0.000721639,,,,,,,
2015-04-08 00:00:00,0.002761218,,,,,,,
2015-04-09 00:00:00,0.004247686,,,,,,,
2015-04-10 00:00:00,0.00622563,,,,,,,
2015-04-13 00:00:00,0.001956766,,,,,,,
2015-04-14 00:00:00,0.001393122,,,,,,,
2015-04-15 00:00:00,-0.002668143,,,,,,,
2015-04-16 00:00:00,-0.012904152,,,,,,,
2015-04-17 00:00:00,-0.001384558,,,,,,,
2015-04-20 00:00:00,0.003667361,,,,,,,
2015-04-21 00:00:00,0.004901101,,,,,,,
2015-04-22 00:00:00,-0.010395329,,,,,,,
2015-04-23 00:00:00,-0.010871881,,,,,,,
2015-04-24 00:00:00,0.012206732,,,,,,,
2015-04-27 00:00:00,0.008866956,,,,,,,
2015-04-28 00:00:00,-0.010085419,,,,,,,
2015-04-29 00:00:00,-0.026433203,,,,,,,
2015-04-30 00:00:00,-0.010779489,,,,,,,
2015-05-01 00:00:00,-0.006245816,,,,,,,
2015-05-04 00:00:00,0.001371419,,,,,,,
2015-05-05 00:00:00,-0.017143422,,,,,,,
2015-05-06 00:00:00,-0.004448156,,,,,,,
2015-05-07 00:00:00,0.000307092,,,,,,,
2015-05-08 00:00:00,0.002138291,,,,,,,
2015-05-11 00:00:00,-0.007216079,,,,,,,
2015-05-12 00:00:00,-0.011334095,,,,,,,
2015-05-13 00:00:00,-0.002598896,,,,,,,
2015-05-14 00:00:00,0.008730753,,,,,,,
2015-05-15 00:00:00,0.007609884,,,,,,,
2015-05-18 00:00:00,-0.001519471,,,,,,,
2015-05-19 00:00:00,0.013781344,,,,,,,
2015-05-20 00:00:00,-0.000516864,,,,,,,
2015-05-21 00:00:00,-0.002459052,,,,,,,
2015-05-22 00:00:00,0.005296982,,,,,,,
2015-05-25 00:00:00,0.003371756,,,,,,,
2015-05-26 00:00:00,0.008353917,,,,,,,
2015-05-27 00:00:00,0.005603361,,,,,,,
2015-05-28 00:00:00,-0.007739224,,,,,,,
2015-05-29 00:00:00,-0.005821646,,,,,,,
2015-06-01 00:00:00,-0.015828106,,,,,,,
2015-06-02 00:00:00,-0.022510328,,,,,,,
2015-06-03 00:00:00,-0.009247537,,,,,,,
2015-06-04 00:00:00,0.010423783,,,,,,,
2015-06-05 00:00:00,-0.014642018,,,,,,,
2015-06-08 00:00:00,0.00169777,,,,,,,
2015-06-09 00:00:00,-0.017434244,,,,,,,
2015-06-10 00:00:00,0.001136195,,,,,,,
2015-06-11 00:00:00,0.005080702,,,,,,,
2015-06-12 00:00:00,-0.000336918,,,,,,,
2015-06-15 00:00:00,0.001696871,,,,,,,
2015-06-16 00:00:00,0.00018178,,,,,,,
2015-06-17 00:00:00,-0.004444261,,,,,,,
2015-06-18 00:00:00,-0.001464449,,,,,,,
2015-06-19 00:00:00,0.015769467,,,,,,,
2015-06-22 00:00:00,0.004603363,,,,,,,
2015-06-23 00:00:00,0.007233122,,,,,,,
2015-06-24 00:00:00,-0.000854589,,,,,,,
2015-06-25 00:00:00,-0.001735778,,,,,,,
2015-06-26 00:00:00,-0.00152099,,,,,,,
2015-06-29 00:00:00,-0.006862533,,,,,,,
2015-06-30 00:00:00,-0.003462845,,,,,,,
2015-07-01 00:00:00,0.006076212,,,,,,,
2015-07-02 00:00:00,0.007219561,,,,,,,
2015-07-03 00:00:00,0.003069877,,,,,,,
2015-07-06 00:00:00,-0.001664184,,,,,,,
2015-07-07 00:00:00,0.004364191,,,,,,,
2015-07-08 00:00:00,-0.005965323,,,,,,,
2015-07-09 00:00:00,-0.002810079,,,,,,,
2015-07-10 00:00:00,-0.017388699,,,,,,,
2015-07-13 00:00:00,0.002470925,,,,,,,
2015-07-14 00:00:00,0.003474842,,,,,,,
2015-07-15 00:00:00,0.009282898,,,,,,,
2015-07-16 00:00:00,0.00196864,,,,,,,
2015-07-17 00:00:00,0.003559516,,,,,,,
2015-07-20 00:00:00,-0.005531349,,,,,,,
2015-07-21 00:00:00,0.005764599,,,,,,,
2015-07-22 00:00:00,-0.007775937,,,,,,,
2015-07-23 00:00:00,0.007306283,,,,,,,
2015-07-24 00:00:00,-0.002406035,,,,,,,
2015-07-27 00:00:00,-0.005037192,,,,,,,
2015-07-28 00:00:00,-0.00788654,,,,,,,
2015-07-29 00:00:00,-0.000526467,,,,,,,
2015-07-30 00:00:00,0.005653836,,,,,,,
2015-07-31 00:00:00,0.012626476,,,,,,,
2015-08-03 00:00:00,0.011590517,,,,,,,
2015-08-04 00:00:00,-0.003665792,,,,,,,
2015-08-05 00:00:00,0.002044265,,,,,,,
2015-08-06 00:00:00,-0.000255802,,,,,,,
2015-08-07 00:00:00,0.008729787,,,,,,,
2015-08-10 00:00:00,-0.013199848,,,,,,,
2015-08-11 00:00:00,0.00075003,,,,,,,
2015-08-12 00:00:00,-0.017270315,,,,,,,
2015-08-13 00:00:00,0.001662808,,,,,,,
2015-08-14 00:00:00,-0.005136058,,,,,,,
2015-08-17 00:00:00,0.011044115,,,,,,,
2015-08-18 00:00:00,-0.00515308,,,,,,,
2015-08-19 00:00:00,0.008929033,,,,,,,
2015-08-20 00:00:00,-0.006355147,,,,,,,
2015-08-21 00:00:00,0.001275925,,,,,,,
2015-08-24 00:00:00,0.021316789,,,,,,,
2015-08-25 00:00:00,-0.013551992,,,,,,,
2015-08-26 00:00:00,0.006515446,,,,,,,
2015-08-27 00:00:00,-0.026060023,,,,,,,
2015-08-28 00:00:00,-0.009599116,,,,,,,
2015-08-31 00:00:00,-0.005640052,,,,,,,
2015-09-01 00:00:00,0.022035815,,,,,,,
2015-09-02 00:00:00,-0.011810953,,,,,,,
2015-09-03 00:00:00,0.007990408,,,,,,,
2015-09-04 00:00:00,0.003530308,,,,,,,
2015-09-07 00:00:00,0.001406579,,,,,,,
2015-09-08 00:00:00,-0.028124045,,,,,,,
2015-09-09 00:00:00,0.023583473,,,,,,,
2015-09-10 00:00:00,-0.023427597,,,,,,,
2015-09-11 00:00:00,-0.001161977,,,,,,,
2015-09-14 00:00:00,0.000494691,,,,,,,
2015-09-15 00:00:00,-0.011622216,,,,,,,
2015-09-16 00:00:00,-0.007232848,,,,,,,
2015-09-17 00:00:00,0.014757882,,,,,,,
2015-09-18 00:00:00,0.01160442,,,,,,,
2015-09-21 00:00:00,-0.006466994,,,,,,,
2015-09-22 00:00:00,0.013016762,,,,,,,
2015-09-23 00:00:00,0.002164044,,,,,,,
2015-09-24 00:00:00,-0.011741483,,,,,,,
2015-09-25 00:00:00,0.013010324,,,,,,,
2015-09-28 00:00:00,0.012899181,,,,,,,
2015-09-29 00:00:00,-0.007831511,,,,,,,
2015-09-30 00:00:00,-0.001117671,,,,,,,
2015-10-01 00:00:00,0.003877995,,,,,,,
2015-10-02 00:00:00,-8.23459E-05,,,,,,,
2015-10-05 00:00:00,-0.008389228,,,,,,,
2015-10-06 00:00:00,-0.004482744,,,,,,,
2015-10-07 00:00:00,-0.000128767,,,,,,,
2015-10-08 00:00:00,-0.012934196,,,,,,,
2015-10-09 00:00:00,0.004980993,,,,,,,
2015-10-12 00:00:00,0.00581001,,,,,,,
2015-10-13 00:00:00,0.003276176,,,,,,,
2015-10-14 00:00:00,0.002827789,,,,,,,
2015-10-15 00:00:00,0.002684993,,,,,,,
2015-10-16 00:00:00,-0.002398967,,,,,,,
2015-10-19 00:00:00,0.010662651,,,,,,,
2015-10-20 00:00:00,-0.004352911,,,,,,,
2015-10-21 00:00:00,0.010230655,,,,,,,
2015-10-22 00:00:00,-0.004284355,,,,,,,
2015-10-23 00:00:00,0.003086054,,,,,,,
2015-10-26 00:00:00,0.00983218,,,,,,,
2015-10-27 00:00:00,0.000960925,,,,,,,
2015-10-28 00:00:00,-0.020011928,,,,,,,
2015-10-29 00:00:00,0.004601223,,,,,,,
2015-10-30 00:00:00,0.006140698,,,,,,,
2015-11-02 00:00:00,-0.006575532,,,,,,,
2015-11-03 00:00:00,-0.020971797,,,,,,,
2015-11-04 00:00:00,0.0016795,,,,,,,
2015-11-05 00:00:00,0.013470421,,,,,,,
2015-11-06 00:00:00,0.002251974,,,,,,,
2015-11-09 00:00:00,0.002777173,,,,,,,
2015-11-10 00:00:00,-0.001321433,,,,,,,
2015-11-11 00:00:00,0.005250073,,,,,,,
2015-11-12 00:00:00,0.007265389,,,,,,,
2015-11-13 00:00:00,0.006361327,,,,,,,
2015-11-16 00:00:00,-0.012232518,,,,,,,
2015-11-17 00:00:00,0.008937318,,,,,,,
2015-11-18 00:00:00,-0.016392755,,,,,,,
2015-11-19 00:00:00,0.004288681,,,,,,,
2015-11-20 00:00:00,-0.002264735,,,,,,,
2015-11-23 00:00:00,0.00263759,,,,,,,
2015-11-24 00:00:00,-0.011213519,,,,,,,
2015-11-25 00:00:00,0.004540092,,,,,,,
2015-11-26 00:00:00,0.000206402,,,,,,,
2015-11-27 00:00:00,0.007994005,,,,,,,
2015-11-30 00:00:00,0.001582491,,,,,,,
2015-12-01 00:00:00,0.000826172,,,,,,,
2015-12-02 00:00:00,0.001543615,,,,,,,
2015-12-03 00:00:00,-0.025424828,,,,,,,
2015-12-04 00:00:00,0.005775323,,,,,,,
2015-12-07 00:00:00,0.022935173,,,,,,,
2015-12-08 00:00:00,-0.004409566,,,,,,,
2015-12-09 00:00:00,0.002616763,,,,,,,
2015-12-10 00:00:00,0.003659982,,,,,,,
2015-12-11 00:00:00,0.024206588,,,,,,,
2015-12-14 00:00:00,-0.014861135,,,,,,,
2015-12-15 00:00:00,-0.011709917,,,,,,,
2015-12-16 00:00:00,0.001958854,,,,,,,
2015-12-17 00:00:00,0.020569904,,,,,,,
2015-12-18 00:00:00,0.002884018,,,,,,,
2015-12-21 00:00:00,-0.011738886,,,,,,,
2015-12-22 00:00:00,-0.010003918,,,,,,,
2015-12-23 00:00:00,-0.011509172,,,,,,,
2015-12-24 00:00:00,-0.008094213,,,,,,,
2015-12-28 00:00:00,0.01430737,,,,,,,
2015-12-29 00:00:00,-0.027535923,,,,,,,
2015-12-30 00:00:00,0.009189253,,,,,,,
2015-12-31 00:00:00,0.005697021,,,,,,,
2016-01-04 00:00:00,0.005402798,,,,,,,
2016-01-05 00:00:00,0.012234721,,,,,,,
