COB,18:43,,X,,,X,X,X,Yes,CTRL,,Beginning of the COB,,,** Standard **,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='** Standard **' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','Beginning of the COB','** Standard **',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB//Beginning of the COB/** Standard **//');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Send Accounting File,,,,,SP,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Send Accounting File','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Send Accounting File////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,";echo \""exec statspack.SNAP(6, i_ucomment => 'START ITMM - Send Accounting File - ');\""  | sqlplus perfstat/perfstat@atpeur90.fr.net.intra",#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,Update Securities Prices,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Update Securities Prices','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/Update Securities Prices////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,,,,,,,No,TASK+CTRL,,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','','',''",,,,,testpack_COB_snapshot_after,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,X,,Yes,TASK+CTRL,Close Buy/Sell Orders,,,,,SP,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Close Buy/Sell Orders','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/Close Buy/Sell Orders////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,";echo \""exec statspack.SNAP(6, i_ucomment => 'START Close Buy/Sell Orders - ');\""  | sqlplus perfstat/perfstat@atpeur90.fr.net.intra",#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,X,,Yes,TASK+CTRL,Complete Buy/Sell Orders Executions,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Complete Buy/Sell Orders Executions','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/Complete Buy/Sell Orders Executions////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Outgoing Position to Midas,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Outgoing Position to Midas','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Outgoing Position to Midas////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,Position Indagine Investimenti to MIDAS,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Position Indagine Investimenti to MIDAS','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/Position Indagine Investimenti to MIDAS////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,Instrument Data To Midas,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Instrument Data To Midas','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/Instrument Data To Midas////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,,,,,,,No,TASK+CTRL,,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','','',''",,,,,testpack_COB_snapshot_after,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,Send RegReport to Midas,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Send RegReport to Midas','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/Send RegReport to Midas////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Send Daily Intellimatch file,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Send Daily Intellimatch file','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Send Daily Intellimatch file////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Establish Entitlements,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Establish Entitlements','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Establish Entitlements////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Statement of Security Report,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Statement of Security Report','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Statement of Security Report////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Send Daily TBR File,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Send Daily TBR File','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Send Daily TBR File////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Send MT 566 for Unconfirmed Settlements for Grouped Movements,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Send MT 566 for Unconfirmed Settlements for Grouped Movements','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Send MT 566 for Unconfirmed Settlements for Grouped Movements////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,,,,,,,No,TASK+CTRL,,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','','',''",,,,,testpack_COB_snapshot_after,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM- Send Daily + Monthly Billing File (ITMM),,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM- Send Daily + Monthly Billing File (ITMM)','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM- Send Daily + Monthly Billing File (ITMM)////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Generate Statement of Holdings,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Generate Statement of Holdings','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Generate Statement of Holdings////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Send Statement of Holdings to PBLINK,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Send Statement of Holdings to PBLINK','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Send Statement of Holdings to PBLINK////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Generate Notice of Events / Generate Reminders,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Generate Notice of Events / Generate Reminders','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Generate Notice of Events / Generate Reminders////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Generate Statement of Settled Transactions,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Generate Statement of Settled Transactions','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Generate Statement of Settled Transactions////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,,,,,,,No,TASK+CTRL,,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','','',''",,,,,testpack_COB_snapshot_after,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Overnight Client Position Report,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Overnight Client Position Report','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Overnight Client Position Report////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Create and Send Credit Line Usage to BEACON,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Create and Send Credit Line Usage to BEACON','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Create and Send Credit Line Usage to BEACON////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Receive and Update New-Modified Customer Accounts from MIDAS,,,,MIDAS_CUSTOMER.TXT,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='MIDAS_CUSTOMER.TXT' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Receive and Update New-Modified Customer Accounts from MIDAS','','MIDAS_CUSTOMER.TXT',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Receive and Update New-Modified Customer Accounts from MIDAS//MIDAS_CUSTOMER.TXT//');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",#REF!,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Change of Actual Settlement Date,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Change of Actual Settlement Date','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Change of Actual Settlement Date////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Generate Statement of Pending Transactions for Swift,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Generate Statement of Pending Transactions for Swift','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Generate Statement of Pending Transactions for Swift////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,,,,,,,No,TASK+CTRL,,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','','',''",,,,,testpack_COB_snapshot_after,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,Receive ABS Final Investor Detail,,,,FININVDetail.txt,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='FININVDetail.txt' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Receive ABS Final Investor Detail','','FININVDetail.txt',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/Receive ABS Final Investor Detail//FININVDetail.txt//');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",#REF!,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,Receive ABS Final Investor Reference,,,,FININVReference.txt,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='FININVReference.txt' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Receive ABS Final Investor Reference','','FININVReference.txt',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/Receive ABS Final Investor Reference//FININVReference.txt//');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",#REF!,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,Receive ABS Final Investor GP,,,,FININVGP.xml,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='FININVGP.xml' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Receive ABS Final Investor GP','','FININVGP.xml',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/Receive ABS Final Investor GP//FININVGP.xml//');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",#REF!,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Receive and Update Cash Accounts from MIDAS,,,,MIDAS_CASHACC.TXT,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='MIDAS_CASHACC.TXT' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Receive and Update Cash Accounts from MIDAS','','MIDAS_CASHACC.TXT',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Receive and Update Cash Accounts from MIDAS//MIDAS_CASHACC.TXT//');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",#REF!,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,,,,,,,No,TASK+CTRL,,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','','',''",,,,,testpack_COB_snapshot_after,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,X,,,X,,,Yes,TASK+CTRL,ITMM - Change Business Date,,,,,,,#VALUE!,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Change Business Date','','',''",,,,,testpack_COB_snapshot_after,";echo \""exec TEST_PACK_CTRL ('20131213','ITMM','** RESULT **','','','COB/ITMM - Change Business Date////');\"" >> /apps/tibco/acetppf1/TestPack/logs/testpack_COB_snapshot_after.wrk",,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:43,,,,,,,,No,TASK+CTRL,,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','','',''",,,,,testpack_COB_snapshot_after,,,,#VALUE!,#VALUE!,#VALUE!, 
